saarloo, 74.html:19 24.html:1 73.html:8 0.html:1 51.html:1 
maryland, 157.html:2 33.html:1 64.html:1 150.html:1 24.html:1 2.html:1 153.html:2 135.html:2 119.html:1 158.html:1 
mosbi, 157.html:2 160.html:1 64.html:1 12.html:1 119.html:1 158.html:1 
9780323071505, 157.html:2 
vene, 157.html:2 148.html:2 
taber, 157.html:2 148.html:1 
cycloped, 157.html:2 148.html:1 
f.a, 157.html:2 32.html:1 12.html:1 148.html:1 
9780803629776, 157.html:2 
medicaldictionaryweb.com, 157.html:2 
womenshealth.gov, 157.html:2 
2016-12-05, 157.html:2 
medicinewis, 157.html:3 
np, 157.html:2 
2012-06-30, 157.html:2 
2013-09-24, 157.html:2 
ghosh, 157.html:2 105.html:1 158.html:1 
amit, 157.html:2 
mayo, 157.html:3 54.html:1 137.html:1 153.html:2 105.html:3 
rochest, 157.html:2 132.html:3 
MN, 157.html:3 137.html:1 156.html:1 82.html:1 135.html:2 
339, 157.html:2 14.html:1 8.html:1 146.html:1 2.html:1 
9781420067514, 157.html:2 
shamliyan, 157.html:5 
wyman, 157.html:5 
RL, 157.html:5 59.html:1 90.html:1 93.html:1 0.html:1 158.html:1 
nonsurg, 157.html:3 99.html:3 
22624162, 157.html:2 
www.auanet.org, 157.html:2 
merck.com, 157.html:2 
podcast, 157.html:2 61.html:1 
review/revis, 157.html:2 
seyed-ali, 157.html:2 
sadjadi, 157.html:2 
MD, 157.html:3 14.html:1 137.html:1 156.html:1 8.html:3 147.html:1 106.html:1 127.html:1 108.html:1 30.html:1 144.html:1 164.html:1 0.html:2 162.html:1 158.html:1 
wei, 157.html:2 54.html:1 14.html:1 8.html:1 94.html:1 162.html:1 158.html:3 
qing, 157.html:2 147.html:1 
liu, 157.html:2 54.html:1 137.html:1 22.html:1 106.html:2 150.html:1 111.html:2 45.html:2 2.html:1 50.html:1 108.html:2 46.html:1 88.html:1 47.html:1 158.html:1 
feng, 157.html:2 45.html:1 158.html:1 
mao, 157.html:2 14.html:1 
Qi, 157.html:2 111.html:1 24.html:1 99.html:1 
2014-12-16, 157.html:2 
meta-analysi, 157.html:2 137.html:3 111.html:16 90.html:1 109.html:1 99.html:1 94.html:2 162.html:10 158.html:10 
10.1186/1471-2490-14-99, 157.html:2 
4274700, 157.html:2 
25515968, 157.html:2 
thom, 157.html:4 167.html:1 12.html:1 
DH, 157.html:3 106.html:1 108.html:1 135.html:1 158.html:1 
rortveit, 157.html:3 
postpartum, 157.html:2 136.html:3 81.html:3 137.html:15 156.html:2 140.html:1 144.html:4 133.html:1 138.html:1 162.html:1 135.html:1 139.html:1 
obstetricia, 157.html:2 137.html:1 
gynecologica, 157.html:2 137.html:1 
scandinavica, 157.html:2 137.html:1 86.html:1 155.html:2 98.html:1 
1511–22, 157.html:2 
10.3109/00016349.2010.526188, 157.html:2 
21050146, 157.html:2 
macaluso, 157.html:2 
JN, 157.html:2 120.html:1 106.html:1 108.html:1 162.html:2 
appel, 157.html:2 101.html:1 22.html:1 154.html:2 
RA, 157.html:2 14.html:1 137.html:1 94.html:1 162.html:2 158.html:8 61.html:1 
sullivan, 157.html:2 96.html:1 101.html:1 13.html:1 150.html:1 
JW, 157.html:2 87.html:1 93.html:1 159.html:1 94.html:1 162.html:1 158.html:4 
jama, 157.html:2 45.html:1 93.html:1 0.html:1 94.html:2 162.html:4 82.html:2 158.html:2 
1339–40, 157.html:2 
10.1001/jama.246.12.1339, 157.html:2 
7265431, 157.html:2 
2008-07-23, 157.html:2 
2008-08-29, 157.html:2 
sangsawang, 157.html:3 
bussara, 157.html:2 
nuchare, 157.html:2 
urogynecolog, 157.html:2 
901–912, 157.html:2 
10.1007/s00192-013-2061-7, 157.html:2 
issn, 157.html:3 120.html:1 39.html:6 5.html:1 15.html:1 137.html:5 79.html:1 101.html:3 59.html:11 117.html:2 8.html:3 75.html:1 29.html:2 52.html:1 64.html:6 110.html:1 106.html:4 107.html:2 111.html:14 24.html:1 53.html:1 45.html:7 2.html:3 108.html:4 149.html:4 93.html:2 169.html:1 26.html:1 105.html:1 152.html:1 0.html:9 10.html:2 148.html:2 51.html:1 109.html:5 155.html:3 114.html:1 37.html:1 76.html:4 159.html:3 95.html:1 94.html:17 123.html:4 162.html:1 82.html:1 16.html:3 41.html:1 158.html:4 103.html:2 
0937-3462, 157.html:2 
3671107, 157.html:2 
bliss, 157.html:2 85.html:1 169.html:1 
DZ, 157.html:2 
wilt, 157.html:2 158.html:2 
TJ, 157.html:2 96.html:1 133.html:1 138.html:1 159.html:1 162.html:2 158.html:4 
report/technolog, 157.html:2 162.html:1 
1–379, 157.html:2 
18457475, 157.html:2 
karlovski, 157.html:2 
intercours, 157.html:2 137.html:9 156.html:3 140.html:2 106.html:1 150.html:6 108.html:1 149.html:1 144.html:9 133.html:2 138.html:2 99.html:1 135.html:1 139.html:2 
o'reilli, 157.html:3 
nanci, 157.html:2 14.html:2 101.html:1 22.html:1 150.html:1 12.html:2 129.html:1 99.html:1 94.html:1 82.html:2 
conri, 157.html:2 
jeann, 157.html:2 34.html:3 168.html:1 164.html:2 51.html:1 
frost, 157.html:2 117.html:1 146.html:1 86.html:1 90.html:2 89.html:1 109.html:1 115.html:1 
kimberli, 157.html:2 
kendig, 157.html:2 
phipp, 157.html:2 38.html:1 93.html:1 153.html:1 155.html:1 
maureen, 157.html:2 14.html:1 63.html:1 93.html:1 71.html:1 57.html:1 
salganicoff, 157.html:2 
alina, 157.html:2 
ramo, 157.html:2 158.html:1 
zahn, 157.html:2 
qaseem, 157.html:3 158.html:1 
amir, 157.html:2 
annal, 157.html:5 54.html:1 156.html:1 59.html:1 112.html:2 144.html:2 0.html:1 10.html:1 47.html:1 102.html:2 159.html:1 163.html:1 94.html:1 162.html:3 158.html:1 115.html:2 103.html:1 154.html:1 
10.7326/m18-0595, 157.html:2 
ichelp.org, 157.html:2 
interstiti, 157.html:2 137.html:1 144.html:1 158.html:1 
cystiti, 157.html:2 
audit, 157.html:2 94.html:3 
nice, 157.html:2 42.html:1 127.html:1 51.html:1 95.html:1 
guidelin, 157.html:4 54.html:1 137.html:5 156.html:1 101.html:1 29.html:2 107.html:2 111.html:1 90.html:1 1.html:5 70.html:1 152.html:1 0.html:3 155.html:2 95.html:1 162.html:4 41.html:1 119.html:1 158.html:13 154.html:1 
obstet, 157.html:3 150.html:1 
gynaecol, 157.html:2 150.html:1 
534–538, 157.html:2 
10.1080/01443610410001722590, 157.html:2 
2010-03-02, 157.html:2 
dalla, 157.html:2 161.html:3 42.html:1 153.html:1 109.html:1 
forciea, 157.html:2 
MA, 157.html:2 54.html:4 14.html:1 96.html:2 45.html:2 93.html:2 89.html:1 169.html:1 51.html:2 109.html:1 118.html:1 163.html:1 162.html:1 82.html:1 135.html:4 158.html:6 154.html:1 
starkey, 157.html:2 
denberg, 157.html:2 158.html:1 
TD, 157.html:2 110.html:1 89.html:1 133.html:1 138.html:1 94.html:1 158.html:2 
shekel, 157.html:2 12.html:1 158.html:1 
sep, 157.html:3 106.html:1 108.html:1 153.html:1 148.html:1 158.html:1 
429–440, 157.html:2 
10.7326/m13-2410, 157.html:2 
25222388, 157.html:2 
elavski, 157.html:2 
megan, 157.html:2 38.html:2 101.html:1 53.html:2 12.html:1 
pharmacist, 157.html:2 
drugtop, 157.html:2 
herbison, 157.html:2 
GP, 157.html:2 162.html:2 158.html:1 
cochran, 157.html:4 137.html:7 38.html:1 111.html:3 90.html:3 93.html:1 153.html:1 164.html:2 109.html:1 155.html:1 118.html:2 94.html:9 162.html:2 158.html:3 
cd002114, 157.html:2 
10.1002/14651858.cd002114.pub2, 157.html:2 
23836411, 157.html:2 
beaumont, 157.html:2 117.html:5 
www.beaumont.org, 157.html:2 
hirakawa, 157.html:2 
suzuki, 157.html:2 96.html:1 45.html:1 103.html:1 
kato, 157.html:2 24.html:1 37.html:1 135.html:2 
gotoh, 157.html:2 
yoshikawa, 157.html:2 107.html:1 
Y, 157.html:2 54.html:1 14.html:3 137.html:2 121.html:3 96.html:4 140.html:4 64.html:2 24.html:1 73.html:2 45.html:4 90.html:1 50.html:3 46.html:1 145.html:1 168.html:1 88.html:1 148.html:1 51.html:3 118.html:3 7.html:2 134.html:2 94.html:2 123.html:2 162.html:3 135.html:1 158.html:12 139.html:1 115.html:1 154.html:2 
2013-01-11, 157.html:2 
int, 157.html:2 14.html:1 96.html:1 75.html:2 87.html:1 147.html:1 150.html:2 107.html:1 32.html:1 90.html:1 30.html:1 155.html:1 135.html:1 158.html:3 61.html:1 
urogynecol, 157.html:2 
1347–1354, 157.html:2 
10.1007/s00192-012-2012-8, 157.html:2 
23306768, 157.html:2 
fitz, 157.html:2 
fátima, 157.html:2 
faní, 157.html:2 
resend, 157.html:2 
ana, 157.html:2 96.html:1 107.html:2 12.html:1 105.html:2 
magalhã, 157.html:2 45.html:1 
stüpp, 157.html:2 
liliana, 157.html:2 111.html:1 
costa, 157.html:3 14.html:1 156.html:1 117.html:1 45.html:1 131.html:1 89.html:1 70.html:1 94.html:1 82.html:1 
thaí, 157.html:2 
fonseca, 157.html:2 63.html:1 71.html:1 57.html:1 
sartori, 157.html:2 
marair, 157.html:2 
gracio, 157.html:2 
girão, 157.html:2 
manoel, 157.html:2 42.html:1 
joão, 157.html:2 107.html:2 45.html:2 
batista, 157.html:2 
castello, 157.html:2 
castro, 157.html:2 8.html:1 34.html:1 146.html:1 12.html:1 169.html:1 168.html:1 164.html:1 36.html:1 
rodrigo, 157.html:2 
aquino, 157.html:2 
efeito, 157.html:2 
da, 157.html:4 8.html:1 34.html:2 146.html:1 45.html:2 28.html:1 50.html:1 46.html:1 153.html:1 169.html:1 168.html:3 164.html:3 51.html:2 155.html:1 40.html:1 94.html:1 158.html:1 115.html:5 154.html:1 
adição, 157.html:2 
treinamento, 157.html:2 
do, 157.html:2 42.html:2 14.html:1 121.html:1 96.html:1 162.html:1 
músculo, 157.html:2 
assoalho, 157.html:2 
pélvico, 157.html:2 
para, 157.html:2 42.html:2 137.html:2 121.html:1 109.html:1 
tratamento, 157.html:2 
incontinência, 157.html:2 
urinária, 157.html:2 
esforço, 157.html:2 
revista, 157.html:2 86.html:1 102.html:1 115.html:1 
brasileira, 157.html:2 121.html:1 86.html:1 102.html:1 94.html:1 
ginecologia, 157.html:2 
obstetrícia, 157.html:2 
rev, 157.html:2 42.html:1 14.html:1 96.html:1 140.html:1 64.html:1 147.html:1 150.html:1 12.html:1 28.html:1 90.html:2 93.html:1 0.html:1 133.html:1 51.html:2 109.html:1 155.html:1 138.html:1 159.html:2 162.html:1 135.html:1 158.html:1 154.html:1 
bra, 157.html:2 
ginecol, 157.html:2 
vol.34, 157.html:2 
no.11, 157.html:2 
505–10, 157.html:2 
10.1590/s0100-72032012001100005, 157.html:2 
23288261, 157.html:2 
Bø, 157.html:2 
kari, 157.html:2 136.html:1 81.html:1 169.html:1 
herbert, 157.html:2 42.html:1 150.html:1 53.html:1 76.html:1 162.html:1 103.html:1 
2013-09-01, 157.html:2 
regimen, 157.html:3 92.html:1 159.html:2 94.html:1 119.html:1 158.html:2 
physiotherapi, 157.html:2 
159–168, 157.html:2 
10.1016/s1836-9553, 157.html:2 
70180-2, 157.html:2 
1836-9553, 157.html:2 
23896331, 157.html:2 
lipp, 157.html:2 13.html:1 
shaw, 157.html:2 87.html:1 169.html:3 119.html:1 158.html:1 
glavind, 157.html:2 
cd001756, 157.html:2 
10.1002/14651858.cd001756.pub6, 157.html:2 
25517397, 157.html:2 
chartier-kastl, 157.html:2 
ballang, 157.html:2 
fourmari, 157.html:2 
bart, 157.html:2 
ragni-ghazarossian, 157.html:2 
ruffion, 157.html:2 
normand, 157.html:2 126.html:2 171.html:1 167.html:1 72.html:1 127.html:1 85.html:1 165.html:6 124.html:1 143.html:1 
crossov, 157.html:2 140.html:4 
bju, 157.html:3 158.html:2 
241–7, 157.html:2 
10.1111/j.1464-410x.2010.09736.x, 157.html:2 
20950307, 157.html:2 
craven, 157.html:2 
zweig, 157.html:2 
369–76, 157.html:2 
10670503, 157.html:2 
JF, 157.html:3 120.html:1 90.html:1 144.html:1 51.html:1 155.html:1 158.html:1 
ramakrishnan, 157.html:3 146.html:1 
sainfort, 157.html:3 
861–74, 157.html:3 
w301–10, 157.html:2 
10.7326/0003-4819-156-12-201206190-00436, 157.html:3 
22711079, 157.html:3 
jun, 157.html:2 4.html:1 99.html:1 94.html:1 135.html:1 
lawsuit, 157.html:2 153.html:3 152.html:2 40.html:7 
lieff, 157.html:2 
cabras, 157.html:2 
heimann, 157.html:2 
bernstein, 157.html:2 140.html:4 12.html:1 30.html:3 0.html:1 133.html:1 148.html:2 138.html:1 163.html:1 158.html:1 
llp, 157.html:2 
2018-05-10, 157.html:3 
davey, 157.html:2 
melissa, 157.html:2 111.html:1 24.html:2 12.html:2 51.html:2 119.html:1 
2017-08-31, 157.html:2 
LA, 157.html:2 137.html:6 88.html:1 0.html:1 133.html:1 138.html:1 119.html:2 158.html:4 
andriolo, 157.html:2 
RB, 157.html:2 159.html:1 158.html:4 
atallah, 157.html:2 
AN, 157.html:2 1.html:1 144.html:1 162.html:1 158.html:1 
EM, 157.html:2 120.html:1 96.html:1 150.html:1 165.html:4 123.html:1 162.html:1 158.html:1 
cd008306, 157.html:2 
10.1002/14651858.cd008306.pub3, 157.html:2 
25261861, 157.html:2 
hannestad, 157.html:2 
y.s., 157.html:2 
sandvik, 157.html:2 
hunskaar, 157.html:2 
community-bas, 157.html:2 158.html:1 
epincont, 157.html:2 
clin, 157.html:2 96.html:2 140.html:1 91.html:1 87.html:2 93.html:1 92.html:1 159.html:1 82.html:1 158.html:3 103.html:1 
epidemiol, 157.html:2 96.html:1 85.html:1 158.html:2 
1150–7, 157.html:2 
OF, 157.html:2 59.html:1 117.html:1 147.html:2 24.html:2 127.html:1 50.html:3 46.html:2 70.html:1 109.html:2 94.html:2 158.html:1 
cdc, 157.html:2 54.html:2 137.html:8 156.html:1 101.html:1 104.html:1 94.html:7 135.html:1 158.html:2 
nygaard, 157.html:2 109.html:1 
turvey, 157.html:2 
TL, 157.html:2 158.html:1 
crischil, 157.html:2 
middle-ag, 157.html:2 171.html:1 159.html:1 162.html:1 119.html:2 
149–56, 157.html:2 
12517660, 157.html:2 
haan, 157.html:2 54.html:1 
eeden, 157.html:2 
SK, 157.html:2 96.html:1 87.html:1 64.html:1 150.html:1 82.html:1 158.html:2 
367–74, 157.html:2 
9351481, 157.html:2 
milsom, 157.html:2 
cardozo, 157.html:2 135.html:1 
RG, 157.html:2 106.html:2 108.html:2 159.html:1 162.html:2 
thüroff, 157.html:2 
wein, 157.html:2 135.html:1 158.html:1 
AJ, 157.html:2 137.html:1 96.html:2 87.html:1 106.html:1 108.html:1 93.html:2 94.html:2 162.html:4 135.html:1 158.html:1 
population-bas, 157.html:2 158.html:2 
760–6, 157.html:2 
10.1046/j.1464-410x.2001.02228.x, 157.html:2 
11412210, 157.html:2 
judith, 157.html:2 54.html:1 29.html:1 50.html:1 30.html:1 76.html:1 119.html:1 139.html:1 
'emot, 157.html:2 
lynn, 157.html:2 39.html:1 14.html:1 8.html:1 147.html:1 106.html:1 45.html:1 12.html:1 108.html:1 93.html:1 153.html:1 109.html:1 60.html:2 
stother, 157.html:2 
calhoun, 157.html:2 42.html:2 10.html:1 
horst-diet, 157.html:2 
interdisciplinari, 157.html:2 53.html:1 2.html:1 30.html:1 0.html:1 51.html:1 155.html:1 99.html:1 
u.a, 157.html:2 96.html:1 
3540222251, 157.html:2 
splinter, 157.html:2 42.html:1 102.html:1 
broke, 157.html:2 38.html:2 151.html:1 146.html:2 153.html:1 36.html:1 
cbc, 157.html:2 14.html:1 153.html:1 70.html:6 155.html:1 143.html:1 82.html:5 
radio, 157.html:3 156.html:1 101.html:1 146.html:8 93.html:3 153.html:1 105.html:1 109.html:1 94.html:2 82.html:2 
pirat, 157.html:2 42.html:2 
icd, 157.html:3 97.html:2 137.html:2 160.html:1 96.html:2 93.html:2 159.html:2 95.html:2 94.html:2 162.html:2 158.html:2 98.html:2 
n39.3, 157.html:2 
n39.4, 157.html:2 
r32, 157.html:2 
9-cm, 157.html:2 97.html:1 137.html:1 160.html:1 96.html:1 93.html:1 159.html:1 95.html:1 94.html:1 162.html:1 158.html:1 98.html:1 
788.3, 157.html:2 
d014549, 157.html:2 
diseasesdb, 157.html:2 137.html:1 96.html:1 93.html:1 159.html:1 94.html:1 158.html:1 98.html:1 
6764, 157.html:2 
medlineplu, 157.html:2 137.html:3 96.html:1 156.html:1 93.html:1 148.html:1 159.html:1 95.html:2 94.html:1 162.html:2 158.html:1 
003142, 157.html:2 
emedicin, 157.html:2 137.html:1 96.html:1 159.html:1 95.html:1 94.html:1 162.html:1 158.html:1 
med/2781, 157.html:2 
patient-cent, 157.html:2 158.html:1 
r30–r39, 157.html:2 94.html:1 
788, 157.html:2 94.html:1 
colic, 157.html:2 
costovertebr, 157.html:2 
angl, 157.html:2 14.html:1 96.html:1 63.html:3 24.html:6 53.html:1 69.html:1 50.html:1 93.html:2 71.html:3 0.html:1 47.html:1 114.html:3 99.html:2 159.html:2 57.html:3 77.html:1 
tender, 157.html:2 137.html:4 111.html:3 28.html:1 135.html:1 
dysuria, 157.html:2 158.html:1 
vesic, 157.html:2 
tenesmu, 157.html:2 
oliguria, 157.html:2 
anuria, 157.html:2 115.html:1 
nocturia, 157.html:2 158.html:1 
extravas, 157.html:2 
extraren, 157.html:2 
uremia, 157.html:2 
urinoma, 157.html:2 
eponym, 157.html:2 42.html:1 96.html:1 90.html:1 
addi, 157.html:2 129.html:1 
brewer, 157.html:2 12.html:1 
infarct, 157.html:2 0.html:2 95.html:1 162.html:1 
title=urinary_incontin, 157.html:2 
oldid=864843521, 157.html:2 
aging-associ, 157.html:2 
ދިވެހިބަސް, 157.html:2 96.html:1 111.html:1 146.html:1 149.html:1 1.html:1 148.html:1 159.html:1 162.html:1 158.html:1 115.html:1 
21:03, 157.html:2 
degrad, 120.html:2 54.html:11 91.html:1 29.html:12 147.html:1 24.html:1 45.html:3 46.html:1 31.html:1 168.html:3 92.html:4 51.html:1 109.html:1 114.html:1 94.html:1 123.html:1 
arthriti, 120.html:4 79.html:1 87.html:2 150.html:1 165.html:2 168.html:1 92.html:11 164.html:3 0.html:1 99.html:1 61.html:1 
non-experienc, 120.html:2 
sprung, 120.html:2 126.html:1 
senior, 120.html:8 54.html:2 87.html:1 147.html:1 107.html:1 49.html:6 146.html:1 127.html:1 82.html:1 158.html:1 20.html:6 
breeds—giant, 120.html:2 
norm, 120.html:2 137.html:1 96.html:1 156.html:1 53.html:1 93.html:1 105.html:1 155.html:1 94.html:1 82.html:1 154.html:1 
12–15, 120.html:3 165.html:1 162.html:1 119.html:1 
sort, 120.html:3 54.html:1 171.html:1 150.html:1 45.html:1 12.html:1 46.html:1 144.html:1 10.html:2 51.html:1 109.html:2 123.html:2 82.html:2 
diametr, 120.html:2 155.html:1 
strict, 120.html:2 14.html:1 8.html:1 49.html:1 153.html:1 169.html:1 20.html:1 
365, 120.html:3 54.html:2 44.html:1 146.html:1 12.html:1 50.html:1 30.html:1 118.html:1 
6-year-old, 120.html:3 
40–50, 120.html:3 109.html:1 
regardless, 120.html:2 63.html:1 87.html:1 170.html:1 1.html:1 124.html:1 153.html:2 70.html:1 71.html:1 30.html:1 168.html:1 84.html:1 0.html:1 10.html:1 109.html:1 94.html:1 119.html:1 57.html:1 158.html:1 
graph, 120.html:2 29.html:1 24.html:1 144.html:1 51.html:1 94.html:1 119.html:1 158.html:1 
popularli, 120.html:2 15.html:1 42.html:1 146.html:1 
inaccur, 120.html:2 137.html:1 94.html:1 119.html:1 
score, 120.html:2 137.html:1 146.html:1 169.html:1 168.html:1 144.html:1 92.html:7 125.html:1 109.html:1 143.html:1 37.html:1 123.html:1 158.html:21 
18–25, 120.html:2 
10.5, 120.html:2 39.html:1 170.html:1 135.html:1 
size/bre, 120.html:3 
categor, 120.html:2 39.html:1 34.html:1 22.html:1 46.html:1 1.html:4 30.html:1 10.html:3 118.html:1 122.html:2 94.html:3 123.html:1 162.html:1 142.html:1 154.html:1 
formula, 120.html:2 146.html:1 2.html:2 113.html:1 109.html:2 114.html:5 118.html:2 94.html:1 119.html:7 
dog-to-human, 120.html:2 
rough, 120.html:3 161.html:1 42.html:2 14.html:2 8.html:2 34.html:3 126.html:1 171.html:1 167.html:1 72.html:1 64.html:4 146.html:2 86.html:1 166.html:1 170.html:5 127.html:1 1.html:3 165.html:1 93.html:2 169.html:1 129.html:1 168.html:2 125.html:1 164.html:1 47.html:1 109.html:1 114.html:1 60.html:2 122.html:1 135.html:1 77.html:1 61.html:1 
years—a, 120.html:2 
lanki, 120.html:2 
musculatur, 120.html:2 14.html:1 135.html:2 
teenag, 120.html:2 137.html:1 127.html:1 93.html:1 159.html:2 82.html:1 135.html:9 
sociosexu, 120.html:2 
6–9, 120.html:2 37.html:1 123.html:1 
15–18, 120.html:2 101.html:1 
refin, 120.html:2 110.html:1 165.html:1 30.html:1 109.html:2 155.html:1 122.html:2 82.html:2 61.html:1 
UC, 120.html:3 111.html:3 153.html:1 92.html:1 155.html:2 99.html:1 41.html:9 
small-bre, 120.html:2 87.html:1 
medium-bre, 120.html:2 
large-bre, 120.html:2 97.html:1 87.html:1 99.html:1 
giant-bre, 120.html:2 169.html:1 
13.3, 120.html:5 39.html:4 
10–16, 120.html:2 166.html:1 128.html:1 
bluey, 120.html:4 132.html:9 0.html:2 
chilla, 120.html:3 2.html:2 132.html:2 
longev, 120.html:12 14.html:3 8.html:3 126.html:1 44.html:2 106.html:1 53.html:1 45.html:9 131.html:6 170.html:1 127.html:1 108.html:1 46.html:1 85.html:1 132.html:5 165.html:5 124.html:1 169.html:5 128.html:1 168.html:1 125.html:1 164.html:5 0.html:10 155.html:1 60.html:1 123.html:1 61.html:1 103.html:1 
100-dog, 120.html:3 132.html:2 
13.41, 120.html:2 132.html:1 
deviat, 120.html:2 137.html:1 96.html:1 140.html:1 22.html:1 132.html:1 124.html:1 109.html:1 95.html:2 
2.36, 120.html:2 132.html:1 
uncharacterist, 120.html:2 132.html:1 0.html:1 
random-br, 120.html:2 131.html:1 172.html:1 
mutt, 120.html:2 8.html:1 64.html:1 131.html:5 
13.2, 120.html:6 
compil, 120.html:3 42.html:1 126.html:1 147.html:2 48.html:1 146.html:1 24.html:1 127.html:1 128.html:1 92.html:1 0.html:1 40.html:1 
afghan, 120.html:2 8.html:4 126.html:1 171.html:1 85.html:1 165.html:1 164.html:1 82.html:1 
airedal, 120.html:2 126.html:1 64.html:1 166.html:2 170.html:2 127.html:1 165.html:1 129.html:2 125.html:2 60.html:2 122.html:4 36.html:3 61.html:1 
11.2, 120.html:4 39.html:1 137.html:1 146.html:2 69.html:1 153.html:1 94.html:1 
staffordshir, 120.html:3 161.html:1 126.html:1 33.html:1 166.html:3 170.html:4 165.html:1 129.html:3 125.html:4 47.html:1 60.html:3 122.html:4 119.html:1 61.html:1 
12.3, 120.html:4 133.html:1 138.html:1 158.html:1 
12.8, 120.html:4 
colli, 120.html:5 38.html:1 121.html:1 8.html:11 34.html:23 126.html:4 87.html:2 33.html:1 64.html:7 131.html:1 166.html:4 170.html:4 127.html:2 165.html:4 169.html:7 129.html:4 168.html:8 125.html:4 164.html:7 0.html:3 60.html:4 40.html:1 119.html:2 36.html:1 61.html:4 
bedlington, 120.html:2 126.html:1 64.html:1 166.html:2 170.html:2 165.html:1 129.html:4 125.html:2 60.html:2 122.html:1 61.html:1 
14.3, 120.html:3 
bernes, 120.html:2 8.html:1 34.html:1 127.html:1 169.html:1 168.html:1 164.html:101 0.html:1 36.html:1 
13.8, 120.html:2 117.html:1 
10.4, 120.html:2 124.html:1 153.html:1 133.html:1 138.html:1 94.html:1 
12.9, 120.html:3 0.html:1 135.html:1 
6.7, 120.html:2 15.html:1 137.html:1 146.html:1 131.html:1 2.html:3 37.html:1 99.html:1 135.html:1 158.html:1 
8.6, 120.html:2 117.html:1 153.html:1 0.html:1 
cavali, 120.html:2 97.html:1 126.html:1 130.html:2 87.html:2 64.html:3 166.html:1 170.html:1 127.html:2 165.html:1 129.html:1 125.html:1 84.html:1 60.html:5 119.html:1 61.html:1 142.html:2 
10.7, 120.html:2 146.html:1 31.html:1 
13.5, 120.html:3 54.html:1 46.html:1 135.html:1 154.html:1 
cocker, 120.html:3 121.html:1 126.html:1 167.html:3 87.html:3 72.html:2 33.html:3 64.html:1 166.html:1 170.html:1 127.html:4 165.html:1 129.html:1 125.html:1 60.html:1 37.html:1 99.html:1 123.html:1 119.html:1 61.html:1 
12.5, 120.html:3 156.html:1 172.html:3 109.html:1 94.html:1 135.html:2 158.html:1 
12.2, 120.html:3 93.html:1 158.html:1 
dalmatian, 120.html:2 126.html:2 87.html:1 64.html:4 129.html:1 125.html:1 133.html:2 138.html:2 
9.8, 120.html:3 
11.8, 120.html:4 153.html:1 
flat-coat, 120.html:2 160.html:1 8.html:1 126.html:1 167.html:1 72.html:1 131.html:1 166.html:1 170.html:1 127.html:1 165.html:1 129.html:1 125.html:1 60.html:1 61.html:1 
9.5, 120.html:3 63.html:3 126.html:1 146.html:1 46.html:1 71.html:3 0.html:1 57.html:3 115.html:1 
10.3, 120.html:2 39.html:1 167.html:1 165.html:1 153.html:1 168.html:1 94.html:1 135.html:1 
11.3, 120.html:3 137.html:1 24.html:1 69.html:1 165.html:1 153.html:1 
8.4, 120.html:2 93.html:1 153.html:1 0.html:1 159.html:1 
13.6, 120.html:2 39.html:2 
12.6, 120.html:3 167.html:1 146.html:1 
lurcher, 120.html:2 126.html:2 171.html:1 33.html:3 166.html:1 170.html:1 85.html:2 165.html:2 129.html:1 125.html:1 60.html:1 61.html:1 
14.4, 120.html:3 93.html:1 
14.9, 120.html:2 167.html:1 
14.8, 120.html:2 
random-bred/mongrel, 120.html:2 
norfolk, 120.html:2 126.html:2 167.html:1 72.html:1 33.html:1 146.html:1 166.html:3 170.html:3 127.html:1 50.html:1 46.html:1 165.html:2 129.html:3 125.html:3 60.html:4 122.html:1 61.html:2 
pekinges, 120.html:2 97.html:1 130.html:5 131.html:1 127.html:2 84.html:1 60.html:1 122.html:1 142.html:3 
14.5, 120.html:2 127.html:1 
rajapalayam, 120.html:2 126.html:1 171.html:1 85.html:1 165.html:1 37.html:1 36.html:1 
deerhound, 120.html:2 126.html:2 171.html:1 33.html:1 166.html:1 170.html:1 85.html:3 165.html:2 129.html:1 125.html:1 60.html:1 36.html:1 61.html:3 
shetland, 120.html:2 8.html:2 34.html:3 126.html:1 64.html:2 166.html:1 170.html:1 165.html:1 169.html:1 129.html:1 168.html:1 125.html:1 164.html:1 60.html:1 61.html:1 
wheaten, 120.html:2 34.html:1 64.html:2 166.html:3 170.html:1 85.html:2 129.html:3 125.html:1 133.html:1 60.html:1 138.html:1 122.html:2 
vizsla, 120.html:2 167.html:1 72.html:1 64.html:2 127.html:1 
corgi, 120.html:2 8.html:3 34.html:8 126.html:2 64.html:1 166.html:2 170.html:2 165.html:2 169.html:2 129.html:2 168.html:2 125.html:2 164.html:3 133.html:1 60.html:2 138.html:1 61.html:2 
11.5, 120.html:2 127.html:1 153.html:1 31.html:1 129.html:1 
wire, 120.html:2 38.html:4 34.html:1 126.html:1 64.html:3 110.html:1 150.html:1 131.html:1 166.html:4 170.html:2 46.html:1 165.html:1 129.html:2 125.html:2 60.html:2 122.html:2 61.html:1 
vegetarian, 120.html:2 38.html:2 153.html:3 155.html:2 135.html:1 158.html:2 
emu, 120.html:2 46.html:2 
spay, 120.html:3 160.html:1 8.html:2 87.html:9 147.html:3 151.html:3 107.html:1 153.html:2 0.html:4 133.html:12 138.html:12 99.html:41 119.html:1 98.html:5 
